transaction_id,account_id,card_number,timestamp,amount,merchant_id,merchant_name,category,device_id,ip_address,distance_from_home_km,is_fraud,fraud_type,fraud_score,latitude,longitude,city,country
TXN-FC1414039975,ACC-100027,36936763201632,2026-08-25T16:42:02Z,92.09,MERCH-50000,Avery Group (Gambling),Gambling,DEV-FDD7BBE2,8.205.177.202,1063.29,0,NORMAL,0.0,39.794774,-104.918323,Denver,US
TXN-20C4DA55FB4F,ACC-100056,575562386921,2026-08-25T16:42:02Z,63.07,MERCH-50028,Jones Ltd (Travel),Travel,DEV-FA28C375,215.180.224.174,1993.53,0,NORMAL,0.0,32.704911,-96.825677,Dallas,US
TXN-5530F8A6737C,ACC-100176,4518705349493759738,2026-08-25T16:42:02Z,156.57,MERCH-50032,Hull Ltd (Online Services),Online Services,DEV-4150C1BD,162.104.184.75,1625.65,0,NORMAL,0.0,29.802305,-95.395698,Houston,US
TXN-5967886138E2,ACC-100021,379232260256344,2026-08-25T16:42:02Z,297.38,MERCH-50007,Miller PLC (Crypto),Crypto,DEV-999A1F50,34.122.118.194,2952.9,0,NORMAL,0.0,41.94754,-87.65733,Chicago,US
TXN-D6C77840AD09,ACC-100087,4758181412478261370,2026-08-25T16:42:02Z,112.37,MERCH-50029,"Powell, Deleon and Warren (Gambling)",Gambling,DEV-C4B145E4,57.95.128.114,2209.69,0,NORMAL,0.0,33.970773,-118.280883,Los Angeles,US
TXN-A5BF74183A3A,ACC-100115,2718665240415744,2026-08-25T16:42:02Z,8171.3,MERCH-50020,Morgan LLC (Grocery),Grocery,DEV-2A959678,174.43.71.161,3933.32,1,HIGH_AMOUNT,0.0,40.681498,-74.00718,New York,US
TXN-AF6FF74A304D,ACC-100029,4743487347143458,2026-08-25T16:42:02Z,149.52,MERCH-50001,Rush and Sons (Online Services),Online Services,DEV-1A5368D1,78.204.252.246,1637.9,0,NORMAL,0.0,47.609904,-122.336373,Seattle,US
TXN-5E66AE1C83F8,ACC-100062,3551370985931744,2026-08-25T16:42:02Z,79.28,MERCH-50033,Hill Group (Retail),Retail,DEV-91EB198A,66.97.174.250,3999.15,0,NORMAL,0.0,47.638788,-122.314349,Seattle,US
TXN-4C6E228FCE22,ACC-100118,6011067240049919,2026-08-25T16:42:02Z,129.67,MERCH-50014,Humphrey-Baker (Restaurants),Restaurants,DEV-9E6799CD,31.206.33.106,1297.18,0,NORMAL,0.0,32.775758,-96.773524,Dallas,US
TXN-E8D4617063C8,ACC-100188,4522395590598,2026-08-25T16:42:02Z,14.88,MERCH-50039,Johnson-Williams (Gambling),Gambling,DEV-433F165C,99.240.20.144,1334.1,0,NORMAL,0.0,32.758166,-117.1618,San Diego,US
TXN-F63877B08D15,ACC-100001,4940265423510,2026-08-25T16:42:02Z,32.72,MERCH-50045,Marquez-Fletcher (Electronics),Electronics,DEV-3EE74598,168.135.111.71,2801.72,0,NORMAL,0.0,41.909831,-87.613048,Chicago,US
TXN-4C158F725F55,ACC-100137,213133984546152,2026-08-25T16:42:02Z,180.11,MERCH-50011,Hernandez PLC (Retail),Retail,DEV-7939C5A6,115.157.28.127,2214.92,0,NORMAL,0.0,34.080747,-118.303044,Los Angeles,US
TXN-7B05C17251D8,ACC-100171,180069146303166,2026-08-25T16:42:02Z,76.58,MERCH-50031,Wright Group (Online Services),Online Services,DEV-AF3B1013,75.61.200.80,1478.47,0,NORMAL,0.0,41.81353,-87.583895,Chicago,US
TXN-CE86278154C1,ACC-100089,3579010432898611,2026-08-25T16:42:02Z,80.38,MERCH-50022,"Cohen, Compton and Perez (Travel)",Travel,DEV-3AFA331F,79.66.151.195,3643.05,0,NORMAL,0.0,32.747673,-117.109648,San Diego,US
TXN-267853037707,ACC-100180,374313291212772,2026-08-25T16:42:02Z,101.74,MERCH-50019,Mccall-Prince (Electronics),Electronics,DEV-46E8894D,45.73.233.114,11.53,0,NORMAL,0.0,25.778105,-80.263589,Miami,US
TXN-CF74D1504C4C,ACC-100029,4743487347143458,2026-08-25T16:42:02Z,88.53,MERCH-50011,Hernandez PLC (Retail),Retail,DEV-1A5368D1,78.204.252.246,1334.76,0,NORMAL,0.0,34.078518,-118.292063,Los Angeles,US
TXN-6CC53CB1D59C,ACC-100152,4266093796603344,2026-08-25T16:42:02Z,36.7,MERCH-50008,Arnold-Gates (Electronics),Electronics,DEV-E5C9476B,70.131.27.1,1901.94,0,NORMAL,0.0,32.831071,-96.819119,Dallas,US
TXN-36E2211976AE,ACC-100044,3533412328120677,2026-08-25T16:42:02Z,36.25,MERCH-50035,Watson PLC (Retail),Retail,DEV-E9611EEC,82.112.79.121,1532.82,0,NORMAL,0.0,47.535341,-122.285984,Seattle,US
TXN-9C9B6E1EB5EE,ACC-100115,2718665240415744,2026-08-25T16:42:02Z,677.75,MERCH-50039,Johnson-Williams (Gambling),Gambling,DEV-2A959678,174.43.71.161,573.9,1,IMPOSSIBLE_VELOCITY,0.0,33.454704,-112.064723,Phoenix,US
TXN-18B8E276EDE9,ACC-100126,4868633752431069035,2026-08-25T16:42:02Z,111.92,MERCH-50026,Figueroa-Malone (Travel),Travel,DEV-24CA4A12,67.29.131.74,5.74,0,NORMAL,0.0,25.713088,-80.187053,Miami,US
TXN-A141B394777C,ACC-100125,4567661825128685,2026-08-25T16:42:02Z,118.25,MERCH-50010,"Matthews, Harrington and Rodriguez (Travel)",Travel,DEV-D48C19C4,172.46.143.219,434.27,0,NORMAL,0.0,42.400461,-71.072973,Boston,US
TXN-8C1C153E9962,ACC-100137,213133984546152,2026-08-25T16:42:02Z,149.37,MERCH-50018,Vaughn-Williams (Restaurants),Restaurants,DEV-7939C5A6,115.157.28.127,238.3,0,NORMAL,0.0,30.287158,-97.739116,Austin,US
TXN-84A2A0E74969,ACC-100196,4431069872050618,2026-08-25T16:42:02Z,71.04,MERCH-50031,Wright Group (Online Services),Online Services,DEV-DC5E104C,140.199.120.215,1568.85,0,NORMAL,0.0,41.820083,-87.574444,Chicago,US
TXN-63645FA4A5FD,ACC-100093,2404303054868746,2026-08-25T16:42:02Z,49.27,MERCH-50034,"Sanders, Leblanc and Maldonado (Retail)",Retail,DEV-D07754C5,35.15.56.161,3183.15,0,NORMAL,0.0,33.508068,-112.058807,Phoenix,US
TXN-058801DAE98C,ACC-100139,4148902503926142931,2026-08-25T16:42:02Z,141.57,MERCH-50013,"Chan, Floyd and Dillon (Restaurants)",Restaurants,DEV-C15BC494,149.59.15.204,2078.2,0,NORMAL,0.0,40.009163,-75.251065,Philadelphia,US
TXN-6B702FFB5901,ACC-100008,4288095701543030,2026-08-25T16:42:02Z,66.61,MERCH-50028,Jones Ltd (Travel),Travel,DEV-3E0628A9,95.26.119.184,2504.02,0,NORMAL,0.0,32.720876,-96.84938,Dallas,US
TXN-FFDB79DD5FA6,ACC-100030,6011316658760362,2026-08-25T16:42:02Z,116.41,MERCH-50049,Silva-Smith (Crypto),Crypto,DEV-BC60F83C,200.20.0.47,4.43,0,NORMAL,0.0,47.649099,-122.363254,Seattle,US
TXN-A7333824EFEF,ACC-100156,675923688765,2026-08-25T16:42:02Z,62.31,MERCH-50040,"Chan, Lewis and Walker (Gambling)",Gambling,DEV-1D213DA8,171.244.109.165,9.47,0,NORMAL,0.0,34.05746,-118.161039,Los Angeles,US
TXN-67F71079AEAF,ACC-100052,370449972787551,2026-08-25T16:42:02Z,19.91,MERCH-50003,Henderson Ltd (Retail),Retail,DEV-64BDEF81,26.76.0.3,1568.92,0,NORMAL,0.0,25.768955,-80.108095,Miami,US
TXN-FB88ECF52FFD,ACC-100074,4679764381561497840,2026-08-25T16:42:02Z,48.73,MERCH-50018,Vaughn-Williams (Restaurants),Restaurants,DEV-0ECB8533,128.125.241.251,235.6,0,NORMAL,0.0,30.306961,-97.74824,Austin,US
TXN-8F9F901B81BB,ACC-100173,213149177850797,2026-08-25T16:42:02Z,99.02,MERCH-50006,Bartlett-Sloan (Travel),Travel,DEV-3760C624,179.176.208.25,475.75,0,NORMAL,0.0,33.470368,-112.134805,Phoenix,US
TXN-312EED11642B,ACC-100167,3531121965652346,2026-08-25T16:42:02Z,93.29,MERCH-50008,Arnold-Gates (Electronics),Electronics,DEV-B6E1FA35,146.60.36.124,2090.66,0,NORMAL,0.0,32.814884,-96.850035,Dallas,US
TXN-74280B57C971,ACC-100082,30255466590514,2026-08-25T16:42:02Z,149.25,MERCH-50015,"Washington, Lynch and Johnson (Electronics)",Electronics,DEV-6D825588,48.32.178.238,7.04,0,NORMAL,0.0,30.283827,-97.700764,Austin,US
TXN-D5AF6D0E3510,ACC-100106,4046963259532783,2026-08-25T16:42:02Z,62.84,MERCH-50024,Adams-Butler (Luxury),Luxury,DEV-0FA95CCD,18.225.174.160,2527.44,0,NORMAL,0.0,39.769333,-104.921704,Denver,US
TXN-1B882388ABAC,ACC-100023,4850142940196556,2026-08-25T16:42:02Z,60.32,MERCH-50025,"Davis, Alexander and Mcintyre (Luxury)",Luxury,DEV-26F25D69,76.42.64.43,1136.73,0,NORMAL,0.0,37.403211,-121.903532,San Jose,US
TXN-F52F611591FC,ACC-100083,3551925462914867,2026-08-25T16:42:02Z,7616.52,MERCH-50037,"Arnold, Cooper and Monroe (Travel)",Travel,DEV-8F99C1C1,69.251.34.39,9.15,1,HIGH_AMOUNT,0.0,37.260725,-121.923841,San Jose,US
TXN-5180B8FEAD30,ACC-100117,4082677345401937,2026-08-25T16:42:02Z,2746.72,RISK-9991,HighRisk-Crypto-Gateway,Crypto,DEV-24BF369E,205.102.136.92,9.19,1,HIGH_RISK_MERCHANT,0.0,34.052814,-118.172433,Los Angeles,US
TXN-0AF1920B29DF,ACC-100054,2418702621745960,2026-08-25T16:42:02Z,81.72,MERCH-50031,Wright Group (Online Services),Online Services,DEV-AD674EFC,169.97.72.75,1515.78,0,NORMAL,0.0,41.822212,-87.593865,Chicago,US
TXN-545BB8CDC590,ACC-100147,4737416724342662,2026-08-25T16:42:02Z,47.7,MERCH-50008,Arnold-Gates (Electronics),Electronics,DEV-7504FA90,28.211.101.55,2695.28,0,NORMAL,0.0,32.836878,-96.853949,Dallas,US
TXN-840F048B04A4,ACC-100025,4299468044369958,2026-08-25T16:42:02Z,112.74,MERCH-50040,"Chan, Lewis and Walker (Gambling)",Gambling,DEV-4006275C,100.249.34.186,1330.38,0,NORMAL,0.0,34.051197,-118.187464,Los Angeles,US
TXN-2F272DA04925,ACC-100040,374443135182335,2026-08-25T16:42:02Z,5.0,MERCH-50028,Jones Ltd (Travel),Travel,DEV-D7520B48,146.28.166.147,291.73,0,NORMAL,0.0,32.726216,-96.816483,Dallas,US
TXN-C77F97C23A1F,ACC-100166,372622189092753,2026-08-25T16:42:02Z,85.87,MERCH-50019,Mccall-Prince (Electronics),Electronics,DEV-5BAA3F79,110.150.93.29,1757.49,0,NORMAL,0.0,25.802887,-80.262171,Miami,US
TXN-B468B29C1524,ACC-100167,3531121965652346,2026-08-25T16:42:02Z,77.44,MERCH-50023,Mccann-Ramos (Luxury),Luxury,DEV-B6E1FA35,146.60.36.124,2085.68,0,NORMAL,0.0,32.777295,-96.76489,Dallas,US
TXN-6ECB274D8A0F,ACC-100078,213155231243291,2026-08-25T16:42:02Z,32.17,MERCH-50046,Coleman-Bennett (Travel),Travel,DEV-10D56467,95.159.157.6,1920.39,0,NORMAL,0.0,25.732011,-80.169998,Miami,US
TXN-CB7D69B1B93C,ACC-100180,374313291212772,2026-08-25T16:42:02Z,101.0,MERCH-50006,Bartlett-Sloan (Travel),Travel,DEV-46E8894D,45.73.233.114,3193.07,0,NORMAL,0.0,33.477045,-112.118699,Phoenix,US
TXN-9879877821EC,ACC-100002,060478161841,2026-08-25T16:42:02Z,98.48,MERCH-50000,Avery Group (Gambling),Gambling,DEV-A2419F5E,214.39.58.101,2608.87,0,NORMAL,0.0,39.805138,-104.906304,Denver,US
TXN-4EC84D83AC30,ACC-100108,6506098358416873,2026-08-25T16:42:02Z,76.34,MERCH-50044,"Owen, Walker and Franklin (Restaurants)",Restaurants,DEV-970E09F9,196.121.169.152,2213.31,0,NORMAL,0.0,34.032969,-118.31587,Los Angeles,US
TXN-A87219183DEA,ACC-100080,30005411998670,2026-08-25T16:42:02Z,27.66,MERCH-50023,Mccann-Ramos (Luxury),Luxury,DEV-37E67B4A,177.80.14.221,405.17,0,NORMAL,0.0,32.776159,-96.749806,Dallas,US
TXN-17923CF1C96A,ACC-100192,3529593917251357,2026-08-25T16:42:02Z,6772.23,MERCH-50008,Arnold-Gates (Electronics),Electronics,DEV-B045DED8,210.214.215.236,1290.27,1,HIGH_AMOUNT,0.0,32.829576,-96.835885,Dallas,US
TXN-A2B2F41383D5,ACC-100042,5194777520471168,2026-08-25T16:42:02Z,44.5,MERCH-50028,Jones Ltd (Travel),Travel,DEV-A5A06587,137.181.229.52,1896.35,0,NORMAL,0.0,32.69491,-96.822928,Dallas,US
TXN-F3BAE9D779BC,ACC-100105,4925556258816,2026-08-25T16:42:02Z,75.19,MERCH-50039,Johnson-Williams (Gambling),Gambling,DEV-170E768F,121.251.188.229,3654.73,0,NORMAL,0.0,32.744202,-117.148884,San Diego,US
TXN-85B9E9AA3C73,ACC-100150,347146112545739,2026-08-25T16:42:02Z,30.04,MERCH-50046,Coleman-Bennett (Travel),Travel,DEV-71EE39B7,92.244.229.21,1919.28,0,NORMAL,0.0,25.761175,-80.183637,Miami,US
TXN-27222A0053BE,ACC-100035,4190496631931492,2026-08-25T16:42:02Z,48.43,MERCH-50015,"Washington, Lynch and Johnson (Electronics)",Electronics,DEV-FCB482C5,1.21.7.3,2425.42,0,NORMAL,0.0,30.28473,-97.687209,Austin,US
TXN-A0FD2C0767E4,ACC-100199,213168687937415,2026-08-25T01:43:48Z,2022.85,MERCH-50044,"Owen, Walker and Franklin (Restaurants)",Restaurants,DEV-6A5583DE,73.111.200.79,583.31,1,ODD_HOURS,0.0,34.023738,-118.299967,Los Angeles,US
TXN-90154F073A0A,ACC-100191,3575289539264422,2026-08-25T16:42:02Z,90.49,MERCH-50025,"Davis, Alexander and Mcintyre (Luxury)",Luxury,DEV-A738669A,153.15.255.107,2343.32,0,NORMAL,0.0,37.426635,-121.921746,San Jose,US
TXN-8815CAB8F47E,ACC-100028,213117278895797,2026-08-25T16:42:02Z,63.15,MERCH-50015,"Washington, Lynch and Johnson (Electronics)",Electronics,DEV-E05F6816,60.137.217.57,2308.53,0,NORMAL,0.0,30.284487,-97.690382,Austin,US
TXN-E94E5065110E,ACC-100003,3503413164752553,2026-08-25T16:42:02Z,55.7,MERCH-50023,Mccann-Ramos (Luxury),Luxury,DEV-BC9CB6F6,204.146.59.122,1784.21,0,NORMAL,0.0,32.793409,-96.766128,Dallas,US
TXN-B6A1495C816D,ACC-100174,4003075622084,2026-08-25T16:42:02Z,26.94,MERCH-50011,Hernandez PLC (Retail),Retail,DEV-DE8B58F8,142.94.117.125,1991.0,0,NORMAL,0.0,34.111042,-118.276787,Los Angeles,US
TXN-E05EE28B3881,ACC-100004,3583276483503053,2026-08-25T16:42:02Z,9140.76,MERCH-50037,"Arnold, Cooper and Monroe (Travel)",Travel,DEV-EDDA835D,218.17.215.90,1154.89,1,HIGH_AMOUNT,0.0,37.260725,-121.923841,San Jose,US
TXN-D28ABC9B4552,ACC-100101,6011251778528920,2026-08-25T16:42:02Z,61.14,MERCH-50032,Hull Ltd (Online Services),Online Services,DEV-93B5A6A5,8.226.248.149,9.08,0,NORMAL,0.0,29.818993,-95.401836,Houston,US
TXN-F0BF195BCB34,ACC-100108,6506098358416873,2026-08-25T16:42:02Z,44.38,MERCH-50044,"Owen, Walker and Franklin (Restaurants)",Restaurants,DEV-970E09F9,196.121.169.152,2213.11,0,NORMAL,0.0,34.009845,-118.316623,Los Angeles,US
TXN-9B75A420CBE8,ACC-100020,5328059826204505,2026-08-25T16:42:02Z,117.32,MERCH-50032,Hull Ltd (Online Services),Online Services,DEV-BFA8BDE7,113.165.10.236,225.8,0,NORMAL,0.0,29.829461,-95.426305,Houston,US
TXN-060F37D248BA,ACC-100083,3551925462914867,2026-08-25T16:42:02Z,76.43,MERCH-50025,"Davis, Alexander and Mcintyre (Luxury)",Luxury,DEV-8F99C1C1,69.251.34.39,12.56,0,NORMAL,0.0,37.414174,-121.929135,San Jose,US
TXN-FCC283C1F00E,ACC-100111,6509749930972893,2026-08-25T16:42:02Z,68.61,MERCH-50046,Coleman-Bennett (Travel),Travel,DEV-BF3B45D5,173.240.4.192,3764.02,0,NORMAL,0.0,25.73219,-80.186438,Miami,US
TXN-50413959B90B,ACC-100111,6509749930972893,2026-08-25T16:42:02Z,62.95,MERCH-50007,Miller PLC (Crypto),Crypto,DEV-BF3B45D5,173.240.4.192,2806.35,0,NORMAL,0.0,41.948002,-87.641637,Chicago,US
TXN-BB5523617E40,ACC-100030,6011316658760362,2026-08-25T16:42:02Z,121.95,MERCH-50000,Avery Group (Gambling),Gambling,DEV-BC60F83C,200.20.0.47,1642.69,0,NORMAL,0.0,39.800514,-104.939277,Denver,US
TXN-506AA32FBB7A,ACC-100088,180036153051525,2026-08-25T16:42:02Z,34.38,MERCH-50033,Hill Group (Retail),Retail,DEV-D5E212E1,173.28.63.87,1714.01,0,NORMAL,0.0,47.647258,-122.306752,Seattle,US
TXN-20357F51E483,ACC-100068,6517711592124999,2026-08-25T16:42:02Z,50.59,MERCH-50046,Coleman-Bennett (Travel),Travel,DEV-AB5EF0D6,199.150.252.214,1762.21,0,NORMAL,0.0,25.753502,-80.195043,Miami,US
TXN-94861964C84C,ACC-100109,4655852398680003,2026-08-25T16:42:02Z,69.41,MERCH-50017,"Steele, Williams and Preston (Crypto)",Crypto,DEV-60429C84,30.159.166.122,1143.9,0,NORMAL,0.0,37.315782,-121.868841,San Jose,US
TXN-837A6FD15ACC,ACC-100130,180068826343518,2026-08-25T16:42:02Z,362.96,MERCH-50023,Mccann-Ramos (Luxury),Luxury,DEV-58D2B376,76.48.217.213,434.51,1,IMPOSSIBLE_VELOCITY,0.0,39.945746,-75.159733,Philadelphia,US
TXN-3C2AC2B048F2,ACC-100172,5120275884252414,2026-08-25T16:42:02Z,4211.86,MERCH-50046,Coleman-Bennett (Travel),Travel,DEV-E2D95EDC,164.90.8.83,2780.08,1,HIGH_AMOUNT,0.0,25.742645,-80.176217,Miami,US
TXN-F3602A686330,ACC-100120,180016122753047,2026-08-25T16:42:02Z,173.35,MERCH-50023,Mccann-Ramos (Luxury),Luxury,DEV-1A5A5BF9,122.163.18.151,290.77,0,NORMAL,0.0,32.776677,-96.743498,Dallas,US
TXN-20B1764AF836,ACC-100009,2702278248963836,2026-08-25T16:42:02Z,62.69,MERCH-50035,Watson PLC (Retail),Retail,DEV-79FEF3D5,151.230.31.28,1540.95,0,NORMAL,0.0,47.532769,-122.283537,Seattle,US
TXN-DBD57FEFB711,ACC-100184,4215107029662,2026-08-25T16:42:02Z,82.28,MERCH-50020,Morgan LLC (Grocery),Grocery,DEV-443785BE,54.167.1.158,2429.57,0,NORMAL,0.0,40.664613,-74.012268,New York,US
TXN-5B277F1BC85F,ACC-100128,4283644089268,2026-08-25T16:42:02Z,63.84,MERCH-50043,"Smith, Buck and Holland (Restaurants)",Restaurants,DEV-F6E75F74,56.100.214.100,2835.28,0,NORMAL,0.0,29.4418,-98.409885,San Antonio,US
TXN-D261BCDE52B6,ACC-100017,30118384251355,2026-08-25T16:42:02Z,46.57,MERCH-50029,"Powell, Deleon and Warren (Gambling)",Gambling,DEV-3A0A9B0A,6.107.142.27,1973.74,0,NORMAL,0.0,33.997809,-118.297335,Los Angeles,US
TXN-9ED6912045E9,ACC-100022,30337543303655,2026-08-25T16:42:02Z,92.87,MERCH-50035,Watson PLC (Retail),Retail,DEV-95BD8FD1,187.60.150.206,3857.31,0,NORMAL,0.0,47.555168,-122.263885,Seattle,US
TXN-89158F61E413,ACC-100062,3551370985931744,2026-08-25T16:42:02Z,150.51,MERCH-50029,"Powell, Deleon and Warren (Gambling)",Gambling,DEV-91EB198A,66.97.174.250,4174.16,0,NORMAL,0.0,34.005742,-118.269852,Los Angeles,US
TXN-2AE4195F7706,ACC-100198,30047743490216,2026-08-25T16:42:02Z,140.73,MERCH-50012,"Chang, Ayers and Buckley (Luxury)",Luxury,DEV-5BD0FFE9,5.209.242.53,1404.39,0,NORMAL,0.0,30.327986,-97.67707,Austin,US
TXN-3A6C21A047B6,ACC-100006,180010122691661,2026-08-25T16:42:02Z,43.45,MERCH-50014,Humphrey-Baker (Restaurants),Restaurants,DEV-C935289B,112.47.6.185,1996.77,0,NORMAL,0.0,32.774904,-96.761609,Dallas,US
TXN-E47942FF9DED,ACC-100002,060478161841,2026-08-25T16:42:02Z,140.01,MERCH-50021,Ramirez-Vasquez (Online Services),Online Services,DEV-A2419F5E,214.39.58.101,3936.82,0,NORMAL,0.0,34.12325,-118.317836,Los Angeles,US
TXN-950FD51DCB28,ACC-100135,213110062312038,2026-08-25T16:42:02Z,150.14,MERCH-50015,"Washington, Lynch and Johnson (Electronics)",Electronics,DEV-4BD9FB98,158.236.209.30,1865.76,0,NORMAL,0.0,30.299177,-97.672611,Austin,US
TXN-297073D376B9,ACC-100036,375185067165726,2026-08-25T16:42:02Z,55.35,MERCH-50045,Marquez-Fletcher (Electronics),Electronics,DEV-820192BC,195.20.144.122,1364.53,0,NORMAL,0.0,41.911811,-87.61962,Chicago,US
TXN-FEDAB496D9B7,ACC-100095,180051154479625,2026-08-25T16:42:02Z,91.51,MERCH-50029,"Powell, Deleon and Warren (Gambling)",Gambling,DEV-42F501A4,86.144.84.236,2216.33,0,NORMAL,0.0,33.970264,-118.30594,Los Angeles,US
TXN-83F2CE60E33F,ACC-100034,4923271937459,2026-08-25T16:42:02Z,96.6,MERCH-50040,"Chan, Lewis and Walker (Gambling)",Gambling,DEV-8AD73E2F,179.170.64.213,2195.16,0,NORMAL,0.0,34.050213,-118.153864,Los Angeles,US
TXN-6AAB5CFCFED0,ACC-100060,2265623285884248,2026-08-25T16:42:02Z,30.42,MERCH-50018,Vaughn-Williams (Restaurants),Restaurants,DEV-47F28BAC,195.46.57.143,1239.36,0,NORMAL,0.0,30.281465,-97.736784,Austin,US
TXN-FBD16D8B5397,ACC-100179,3582619906234452,2026-08-25T16:42:02Z,110.98,MERCH-50047,Stevens-Robinson (Gambling),Gambling,DEV-89EDAEAA,174.156.41.200,1632.19,0,NORMAL,0.0,33.46703,-112.099724,Phoenix,US
TXN-E8DC344CF7A9,ACC-100197,5132417146774183,2026-08-25T16:42:02Z,85.83,MERCH-50037,"Arnold, Cooper and Monroe (Travel)",Travel,DEV-4C163E2C,43.240.249.146,2331.02,0,NORMAL,0.0,37.244951,-121.925858,San Jose,US
TXN-629E8FB18CA8,ACC-100080,30005411998670,2026-08-25T16:42:02Z,30.33,MERCH-50026,Figueroa-Malone (Travel),Travel,DEV-37E67B4A,177.80.14.221,1851.01,0,NORMAL,0.0,25.71454,-80.202115,Miami,US
TXN-8494172E5150,ACC-100030,6011316658760362,2026-08-25T16:42:02Z,132.27,MERCH-50005,Flowers LLC (Travel),Travel,DEV-BC60F83C,200.20.0.47,1137.69,0,NORMAL,0.0,37.38282,-121.938824,San Jose,US
TXN-73D4B7209A8F,ACC-100178,2238367024103866,2026-08-25T16:42:02Z,229.83,MERCH-50038,Curry-Barker (Luxury),Luxury,DEV-B9D21408,193.43.120.84,1294.28,0,NORMAL,0.0,41.865923,-87.600565,Chicago,US
TXN-6CB7C659A14E,ACC-100091,180018888806704,2026-08-25T16:42:02Z,58.47,MERCH-50025,"Davis, Alexander and Mcintyre (Luxury)",Luxury,DEV-DEAC9DBA,120.33.67.155,1130.4,0,NORMAL,0.0,37.415535,-121.931135,San Jose,US
TXN-C49282E2DF67,ACC-100044,3533412328120677,2026-08-25T16:42:02Z,62.81,MERCH-50001,Rush and Sons (Online Services),Online Services,DEV-E9611EEC,82.112.79.121,1544.11,0,NORMAL,0.0,47.625335,-122.37194,Seattle,US
TXN-44AE00686913,ACC-100026,3514895134332002,2026-08-25T16:42:02Z,72.04,MERCH-50008,Arnold-Gates (Electronics),Electronics,DEV-BAB603E6,168.37.73.189,370.92,0,NORMAL,0.0,32.812043,-96.824647,Dallas,US
TXN-25334EA49FCC,ACC-100056,575562386921,2026-08-25T16:42:02Z,61.24,MERCH-50008,Arnold-Gates (Electronics),Electronics,DEV-FA28C375,215.180.224.174,1988.36,0,NORMAL,0.0,32.847079,-96.852523,Dallas,US
TXN-6337CA7CD32A,ACC-100150,347146112545739,2026-08-25T16:42:02Z,95.7,MERCH-50016,Powell-Montgomery (Restaurants),Restaurants,DEV-71EE39B7,92.244.229.21,1071.83,0,NORMAL,0.0,39.963573,-75.149878,Philadelphia,US
TXN-9B3D73F4F51D,ACC-100050,3510932480861310,2026-08-25T16:42:02Z,119.92,MERCH-50041,Byrd LLC (Crypto),Crypto,DEV-D5B9425B,175.252.172.75,1145.8,0,NORMAL,0.0,40.694235,-73.989803,New York,US
TXN-21B564FB2565,ACC-100010,38133150983935,2026-08-25T16:42:02Z,1306.14,RISK-9508,HighRisk-Electronics-Gateway,Electronics,DEV-0E12B5FB,68.80.73.113,2207.35,1,HIGH_RISK_MERCHANT,0.0,33.986868,-118.289763,Los Angeles,US
TXN-9540D1C01E44,ACC-100174,4003075622084,2026-08-25T16:42:02Z,32.32,MERCH-50027,Nicholson-Robertson (Travel),Travel,DEV-DE8B58F8,142.94.117.125,374.76,0,NORMAL,0.0,29.687491,-95.324754,Houston,US
TXN-CAF362C26ADF,ACC-100008,4288095701543030,2026-08-25T16:42:02Z,75.17,MERCH-50039,Johnson-Williams (Gambling),Gambling,DEV-3E0628A9,95.26.119.184,4151.89,0,NORMAL,0.0,32.750014,-117.167178,San Diego,US
TXN-E7BC9F2ED4FF,ACC-100105,4925556258816,2026-08-25T16:42:02Z,83.99,MERCH-50035,Watson PLC (Retail),Retail,DEV-170E768F,121.251.188.229,4395.69,0,NORMAL,0.0,47.540557,-122.267762,Seattle,US
TXN-D91926F2DA81,ACC-100134,4353693785477725227,2026-08-25T16:42:02Z,60.8,MERCH-50015,"Washington, Lynch and Johnson (Electronics)",Electronics,DEV-8DBCF3AA,209.225.34.11,1400.19,0,NORMAL,0.0,30.292817,-97.679719,Austin,US
TXN-AD836891755D,ACC-100097,3592755719285659,2026-08-25T16:42:02Z,101.02,MERCH-50045,Marquez-Fletcher (Electronics),Electronics,DEV-DB76FECF,75.232.54.16,1293.82,0,NORMAL,0.0,41.914498,-87.616046,Chicago,US
TXN-C7EBCCF2E679,ACC-100099,2275188442258312,2026-08-25T16:42:02Z,98.75,MERCH-50017,"Steele, Williams and Preston (Crypto)",Crypto,DEV-A9F31FD4,119.231.131.140,664.83,0,NORMAL,0.0,37.303436,-121.879926,San Jose,US
TXN-C1952C0195EE,ACC-100199,213168687937415,2026-08-25T16:42:02Z,258.57,MERCH-50017,"Steele, Williams and Preston (Crypto)",Crypto,DEV-6A5583DE,73.111.200.79,990.13,0,NORMAL,0.0,37.321355,-121.848703,San Jose,US
TXN-DF39C472A4BD,ACC-100040,374443135182335,2026-08-25T16:42:02Z,90.16,MERCH-50006,Bartlett-Sloan (Travel),Travel,DEV-D7520B48,146.28.166.147,1403.37,0,NORMAL,0.0,33.477643,-112.12455,Phoenix,US
TXN-86E733AE4C34,ACC-100188,4522395590598,2026-08-25T16:42:02Z,34.43,MERCH-50003,Henderson Ltd (Retail),Retail,DEV-433F165C,99.240.20.144,2779.29,0,NORMAL,0.0,25.801527,-80.131718,Miami,US
TXN-F51C233DB9FF,ACC-100044,3533412328120677,2026-08-25T16:42:02Z,14.27,MERCH-50011,Hernandez PLC (Retail),Retail,DEV-E9611EEC,82.112.79.121,6.46,0,NORMAL,0.0,34.085584,-118.278078,Los Angeles,US
